qid,bus_stop,coordinate_location,country,countryLabel,countryLabel,coordinate_location,country1,country_id
http://www.wikidata.org/entity/Q15916625,Nový Bor,Point(14.5499 50.7636),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q15916626,"Česká Lípa, bus station",Point(14.5358 50.6778),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q15916629,"Liberec, autobusové nádraží",Point(15.0469 50.7636),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q15919721,Kam Ying Court Public Transport Interchange,Point(114.23712 22.42351),http://www.wikidata.org/entity/Q148,People's Republic of China,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q15921271,"Shan Mei Street Public Transport Interchange, Fo Tan",Point(114.19429 22.39633),http://www.wikidata.org/entity/Q148,People's Republic of China,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q15924679,Taipei West Bus Station Terminal B,Point(121.51369444 25.04754444),http://www.wikidata.org/entity/Q865,Taiwan,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q15926290,Ma Liu Shui Public Transport Interchange,Point(114.21079 22.41282),http://www.wikidata.org/entity/Q148,People's Republic of China,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q15929167,"Xinhua Station, Shing Nan Bus",Point(120.30944444 23.03611111),http://www.wikidata.org/entity/Q865,Taiwan,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q15933462,Xiangshan Bus Station,Point(120.95333333 24.75638889),http://www.wikidata.org/entity/Q865,Taiwan,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q15956369,Fo Tan Station Public Transport Interchange,Point(114.19799 22.39544),http://www.wikidata.org/entity/Q148,People's Republic of China,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q16094118,Gongdo Bus Terminal,Point(127.166782 36.998747),http://www.wikidata.org/entity/Q884,South Korea,South Korea,Point(128.0 36.0),대한민국,kr
http://www.wikidata.org/entity/Q16101051,Jeonju urban bus terminal,Point(127.132666666 35.834555555),http://www.wikidata.org/entity/Q884,South Korea,South Korea,Point(128.0 36.0),대한민국,kr
http://www.wikidata.org/entity/Q16128776,Krayot central bus station,Point(35.089166666 32.859722222),http://www.wikidata.org/entity/Q801,Israel,Israel,Point(35.0 31.0),ישראל,il
http://www.wikidata.org/entity/Q16564381,Estación Sur Bus Station,Point(-3.678726 40.395151),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q1657397,Tres Cruces Bus Station,Point(-56.16667986 -34.89418566),http://www.wikidata.org/entity/Q77,Uruguay,Uruguay,Point(-56.65 -32.733333333),Uruguay,uy
http://www.wikidata.org/entity/Q16638620,Gare routière Marseille,Point(5.379981 43.303563),http://www.wikidata.org/entity/Q142,France,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q16694433,Vydubychi,Point(30.56041 50.40145),http://www.wikidata.org/entity/Q212,Ukraine,Ukraine,Point(32.0 49.0),Україна,ua
http://www.wikidata.org/entity/Q16703350,Kryvyi Rih Bus Station,Point(33.42213056 47.90944444),http://www.wikidata.org/entity/Q212,Ukraine,Ukraine,Point(32.0 49.0),Україна,ua
http://www.wikidata.org/entity/Q16851655,Canterbury Bus Station,Point(1.08167 51.2764),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q16889907,Ryazan Central Bus Terminal,Point(39.6769 54.6387),http://www.wikidata.org/entity/Q159,Russia,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q16890174,"Central Bus Station, Tiruchirappalli",Point(78.6805 10.7987),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q16899096,Radcliffe bus station,Point(-2.32611 53.5581),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q16899418,Roe Street bus station,Point(115.857 -31.9495),http://www.wikidata.org/entity/Q408,Australia,Australia,Point(137.0 -28.0),Australia,au
http://www.wikidata.org/entity/Q16901113,Taman Jurong Bus Terminal,Point(103.724 1.329),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q16903408,Wigan bus station,Point(-2.63398 53.5466),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q16903455,Williamsburg Bridge Plaza Bus Terminal,Point(-73.9604 40.71),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q16916595,"Chatram Bus Station, Tiruchirappalli",Point(78.69333333 10.83138889),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q16926572,HarbourFront Bus Interchange,Point(103.81666667 1.28194444),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q16926578,Joo Koon Bus Interchange,Point(103.67833333 1.32722222),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q16926600,Pasir Ris Bus Interchange,Point(104.58333333 1.62638889),http://www.wikidata.org/entity/Q334,Singapore,Singapore,Point(103.8 1.3),Singapore,sg
http://www.wikidata.org/entity/Q16928875,"Taichung Bus Terminal, Kuo-Kuang Motor Transportation",Point(120.68677778 24.13833333),http://www.wikidata.org/entity/Q865,Taiwan,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q16960775,Larkin Sentral,Point(103.743 1.495805555),http://www.wikidata.org/entity/Q833,Malaysia,Malaysia,Point(108.0 3.0),Indonesia,id
http://www.wikidata.org/entity/Q16963244,Orpington bus station,Point(0.08964 51.37347),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q16986992,West Transfer Center,Point(-96.804 32.7817),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q17015789,North Gate bus station,Point(-0.8985 52.2387),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q17089535,Shaktan Thampuran Private Bus Stand,Point(76.21495 10.515154),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q17385296,bus stations in La Plata,Point(-57.9544 -34.9053),http://www.wikidata.org/entity/Q414,Argentina,Argentina,Point(-64.0 -34.0),Argentina,ar
http://www.wikidata.org/entity/Q17489136,"Brno, Zvonařka",Point(16.61666679 49.18583298),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q17499020,Wuxi Central Bus Station,Point(120.30083333 31.58916667),http://www.wikidata.org/entity/Q148,People's Republic of China,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q17514920,Barbur Boulevard Transit Center,Point(-122.717 45.4546),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q17521796,Busterminal Vienna,Point(16.422325 48.210821),http://www.wikidata.org/entity/Q40,Austria,Austria,Point(14.0 48.0),Österreich,at
http://www.wikidata.org/entity/Q17541769,"Bus station Praha, Pankrác",Point(14.4408333 50.0522222),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q17541772,ICOM transport depot in Prague-Smíchov,Point(14.4094444 50.0544444),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q17621505,Aramburú,Point(-77.027381 -12.103595),http://www.wikidata.org/entity/Q419,Peru,Peru,Point(-76.0 -9.4),Perú,pe
http://www.wikidata.org/entity/Q17635130,Izaguirre (station),Point(-77.057121 -11.989809),http://www.wikidata.org/entity/Q419,Peru,Peru,Point(-76.0 -9.4),Perú,pe
http://www.wikidata.org/entity/Q18018128,Aachen Bushof,Point(6.089528888 50.777016944),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q18029994,Zentraler Omnibus-Bahnhof,Point(9.4374 54.7858),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q18029996,Zentraler Omnibusbahnhof Hannover,Point(9.74119444 52.37855556),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q18029998,ZOB Velbert-Mitte,Point(7.04275 51.33955556),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q18109660,Andamukkam City Bus Stand,Point(76.589 8.88319),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q18160960,Lancaster bus station,Point(-2.80094 54.0506),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q18170812,Mar del Plata railway and bus station,Point(-57.5641 -37.9884),http://www.wikidata.org/entity/Q414,Argentina,Argentina,Point(-64.0 -34.0),Argentina,ar
http://www.wikidata.org/entity/Q18192778,"Mladá Boleslav, bus station",Point(14.9163794 50.4197322),http://www.wikidata.org/entity/Q213,Czech Republic,Czech Republic,Point(16.0 50.0),Česko,cz
http://www.wikidata.org/entity/Q18203094,Chascomús railway and bus station,Point(-57.9826 -35.5791),http://www.wikidata.org/entity/Q414,Argentina,Argentina,Point(-64.0 -34.0),Argentina,ar
http://www.wikidata.org/entity/Q18333211,Ratingen Mitte,Point(6.846041 51.294918),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q18340275,Busbahnhof Greifswald,Point(13.36987 54.093833),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q18343669,Kollam KSRTC Bus Station,Point(76.5851 8.89119),http://www.wikidata.org/entity/Q668,India,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q18405527,Rostov-on-Don Autovokzal,Point(39.693635 47.220779),http://www.wikidata.org/entity/Q159,Russia,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q18416278,Teatro Colón,Point(-58.4725 -34.61416667),http://www.wikidata.org/entity/Q414,Argentina,Argentina,Point(-64.0 -34.0),Argentina,ar
http://www.wikidata.org/entity/Q18416400,Bus terminal of Pachuca,Point(-98.7522619 20.1074063),http://www.wikidata.org/entity/Q96,Mexico,Mexico,Point(-102.0 23.0),México,mx
http://www.wikidata.org/entity/Q18418541,Chile,Point(-58.4725 -34.61416667),http://www.wikidata.org/entity/Q414,Argentina,Argentina,Point(-64.0 -34.0),Argentina,ar
http://www.wikidata.org/entity/Q18419464,Caledonio Lacarra,Point(-58.36694444 -34.62166667),http://www.wikidata.org/entity/Q414,Argentina,Argentina,Point(-64.0 -34.0),Argentina,ar
http://www.wikidata.org/entity/Q18475695,Terminal Mussurunga,Point(-38.3627493 -12.9212088),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q18475695,Terminal Mussurunga,Point(-38.359928333 -12.92078585),http://www.wikidata.org/entity/Q155,Brazil,Brazil,Point(-53.0 -14.0),Brasil,br
http://www.wikidata.org/entity/Q18563376,Central Parkway,Point(-79.6361 43.6078),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q18563377,Cawthra,Point(-79.6278 43.6175),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q18563378,Tomken,Point(-79.6236 43.6217),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q18563379,Dixie,Point(-79.6144 43.6303),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q18563395,Renforth,Point(-79.5892 43.665),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q18573134,Winston Churchill,Point(-79.7122 43.5433),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q18629556,Busbahnhof Chemnitz,Point(12.92703 50.84067),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q18646583,Custis station,Point(-77.0503 38.8261),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q18646584,Potomac station,Point(-77.05 38.8228),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q18662851,Vyborg Bus Station,Point(28.748866 60.714841),http://www.wikidata.org/entity/Q159,Russia,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q18736954,Bretonside Bus Station,Point(-4.13698 50.37073),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,Point(-2.0 54.6),United Kingdom,gb
http://www.wikidata.org/entity/Q18751282,Swann,Point(-77.0508 38.8293),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q18751464,Rapid Central Station,Point(-85.6725 42.9581),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q18907920,Bus station in Banská Bystrica,Point(19.1599558 48.7350253),http://www.wikidata.org/entity/Q214,Slovakia,Slovakia,Point(20.0 49.0),Slovensko,sk
http://www.wikidata.org/entity/Q190380,ZOB Berlin,Point(13.2798 52.5076),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q190383,Hamburg Central Bus Station,Point(10.01147222 53.55194444),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q190384,Zentraler Omnibusbahnhof München,Point(11.5499 48.1424),http://www.wikidata.org/entity/Q183,Germany,Germany,Point(10.0 51.0),Deutschland,de
http://www.wikidata.org/entity/Q19460590,Blytheville Greyhound Bus Station,Point(-89.9081 35.9281),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
http://www.wikidata.org/entity/Q19462882,Kristiansand Bus Station,Point(7.9903 58.145),http://www.wikidata.org/entity/Q20,Norway,Norway,Point(11.0 65.0),Norge,no
http://www.wikidata.org/entity/Q19516632,Terminal La Ofelia,Point(-78.487777777 -0.109722222),http://www.wikidata.org/entity/Q736,Ecuador,Ecuador,Point(-78.0 -1.0),Ecuador,ec
http://www.wikidata.org/entity/Q19580660,Etobicoke Creek,Point(-79.6111 43.6447),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q19581584,Orbitor,Point(-79.5983 43.6564),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q19582140,Spectrum,Point(-79.6064 43.6492),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q19582226,Tahoe,Point(-79.61 43.6386),http://www.wikidata.org/entity/Q16,Canada,Canada,Point(-109.0 56.0),Canada,ca
http://www.wikidata.org/entity/Q19589370,Bus station of San Sebastián,Point(-1.977391666 43.316930555),http://www.wikidata.org/entity/Q29,Spain,Spain,Point(-3.5 40.2),España,es
http://www.wikidata.org/entity/Q19731203,Pulo Gadung,Point(106.909009 -6.183291),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,Point(118.0 -2.0),Indonesia,id
http://www.wikidata.org/entity/Q19853237,Jiaoxi Bus Station,Point(121.77744444 24.83116667),http://www.wikidata.org/entity/Q865,Taiwan,Taiwan,Point(121.0 24.0),臺灣,tw
http://www.wikidata.org/entity/Q19854646,Tai Lam Tunnel Bus Interchange,Point(114.063694 22.420972),http://www.wikidata.org/entity/Q148,People's Republic of China,People's Republic of China,Point(103.451944444 35.844722222),中国,cn
http://www.wikidata.org/entity/Q19867558,Scott's Addition,Point(-77.474037 37.565414),http://www.wikidata.org/entity/Q30,United States of America,United States of America,Point(-98.5795 39.828175),United States,us
